snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force,settled_at,outcome,actual,profit_units
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,George Holani,over,19.5,-112,betrivers,0.39645,-0.1318518867924528,0.318077519379845,-0.2102243674126078,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,29.0,0.8928571428571429
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Drake Maye,over,39.5,240,betrivers,0.2383,-0.0558176470588235,0.117269845067895,-0.1768478019909284,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,47.0,2.4
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,over,39.5,-385,betrivers,0.604,-0.1898144329896907,0.4805013927576602,-0.3133130402320305,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,51.0,0.2597402597402597
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,over,69.5,155,betrivers,0.2588,-0.133356862745098,0.1883950469581862,-0.2037618157869117,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,51.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,over,89.5,390,betrivers,0.1276,-0.0764816326530612,0.01,-0.1940816326530612,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,51.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Josh Jobe,over,3.5,-105,betrivers,0.3435,-0.1686951219512195,0.2178383082638402,-0.2943568136873793,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,6.0,0.9523809523809523
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Julian Love,over,4.5,-115,betrivers,0.7518,0.2169162790697675,0.5558510638297874,0.0209673428995549,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,6.0,0.8695652173913043
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Christian Gonzalez,over,4.5,-132,betrivers,0.4207,-0.1482655172413793,0.293582992077768,-0.2753825251636113,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Robert Spillane,over,7.5,-104,betrivers,0.4715,-0.0383039215686274,0.3283841708446554,-0.181419750723972,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,8.0,0.9615384615384616
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Ernest Jones,over,8.5,-108,betrivers,0.44675,-0.0724807692307692,0.31142887213441,-0.2078018970963592,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,13.0,0.9259259259259259
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Devon Witherspoon,over,5.5,-130,betrivers,0.5174,-0.0478173913043478,0.4166666666666667,-0.1485507246376811,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,5.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Kevin Byard,over,5.5,-115,betrivers,0.64005,0.1051662790697675,0.5320910973084886,-0.0027926236217439,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,5.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,tackles_assists,Craig Woodson,over,4.5,-155,betrivers,0.49895,-0.1088931372549019,0.3945704612780363,-0.2132726759768655,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,0.6451612903225806
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,4.0,-135,betmgm,0.4751314661683375,-0.0993366189380454,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.7407407407407407
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,3.5,-125,betmgm,0.4593992635430008,-0.0961562920125547,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.8
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,3.0,100,betmgm,0.4402237479775605,-0.0597762520224395,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,push,-3.0,0.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,5.0,-155,betmgm,0.5037657548635629,-0.104077382391339,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.6451612903225806
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,2.5,110,betmgm,0.4251435846067111,-0.051046891583765,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,4.5,-145,betmgm,0.4925105258894159,-0.0993262088044615,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.6896551724137931
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,2.0,115,betmgm,0.4119710697421435,-0.0531452093276239,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,1.5,120,betmgm,0.4027424506033357,-0.0518030039421187,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,5.5,-160,betmgm,0.514852713434885,-0.1005319019497303,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.625
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,6.0,-175,betmgm,0.529659996093616,-0.1067036402700203,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.5714285714285714
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,7.0,-225,betmgm,0.5639129163866924,-0.1283947759209999,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.4444444444444444
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,7.5,-250,betmgm,0.580233134079641,-0.1340525802060732,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.4
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,1.0,130,betmgm,0.3870169106066476,-0.0477656980890045,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,8.0,-275,betmgm,0.5949124703549992,-0.1384208629783341,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.36363636363636365
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,6.5,-190,betmgm,0.5428089169766639,-0.1123634968164395,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.5263157894736842
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,8.5,-295,betmgm,0.6049079173575889,-0.1419275256803858,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.3389830508474576
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,-1.5,160,betmgm,0.316328254343519,-0.0682871302718656,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,-1.0,150,betmgm,0.3242144787688935,-0.0757855212311065,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,9.0,-300,betmgm,0.6186644366161271,-0.1313355633838728,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.3333333333333333
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,-2.0,165,betmgm,0.3022770906940557,-0.075081399871982,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,9.5,-300,betmgm,0.6271437506209027,-0.1228562493790973,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.3333333333333333
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,-2.5,170,betmgm,0.2961896528126612,-0.0741807175577091,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,-3.0,220,betmgm,0.2750208120394165,-0.0374791879605834,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,10.0,-350,betmgm,0.6493156100408056,-0.1284621677369721,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.2857142857142857
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,11.0,-400,betmgm,0.6807360534487505,-0.1192639465512495,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.25
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,10.5,-375,betmgm,0.6612902566913631,-0.1281834275191632,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.26666666666666666
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,-3.5,240,betmgm,0.2669904135451255,-0.027127233513698,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,11.5,-425,betmgm,0.6898560960631299,-0.1196677134606796,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,-3.0,0.23529411764705882
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_spread,,away,-4.5,280,betmgm,0.2402299058786051,-0.0229279888582369,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,-3.0,-1.0
